Date,week,Forward/Back,Position Specific,Name,dist_total,msr_total,hsr_total,percentVmax
2017-12-17,Wk 24,Forwards,Back Row,3aeea,6322.54626,1319.18002,38.16,0.8298844396667562
2017-12-19,Wk 25,Forwards,Back Row,3aeea,1985.16683,344.69,37.949999999999996,0.8836334318731525
2017-12-27,Wk 26,Forwards,Back Row,3aeea,2964.0361199999998,310.96999999999997,164.36,0.9997312550389681
2017-12-29,Wk 26,Forwards,Back Row,3aeea,4898.41725,998.42,52.3,0.8019349637194303
2017-12-31,Wk 26,Forwards,Back Row,3aeea,5775.64917,948.34,184.36,0.9664068798710024
2018-01-02,Wk 27,Forwards,Back Row,3aeea,2601.49637,362.31999999999994,0,0.6331631281913463
2018-01-04,Wk 27,Forwards,Back Row,3aeea,3153.6392499999997,435.90999999999997,15.43,0.7256113947863477
2018-01-05,Wk 27,Forwards,Back Row,3aeea,3468.0953200000004,556.3399999999999,54.59,0.7954850846546627
2018-01-25,Wk 30,Forwards,Back Row,3aeea,2257.51904,1328.22999,0,0.6535877452297769
2018-02-02,Wk 31,Forwards,Back Row,3aeea,2070.23511,527.26999,72.89,0.8298844396667562
2018-02-12,Wk 33,Forwards,Back Row,3aeea,3829.26679,816.51,0,0.6815372211771029
2018-02-13,Wk 33,Forwards,Back Row,3aeea,4097.51494,1149.5900000000001,2.62,0.7041117979037893
2018-02-15,Wk 33,Forwards,Back Row,3aeea,4831.43509,679.38,36.11,0.8148347218489653
2018-02-16,Wk 33,Forwards,Back Row,3aeea,2153.33008,1441.9500200000002,0,0.6686374630475678
2018-02-27,Wk 35,Forwards,Back Row,3aeea,3958.8545000000004,745.2800000000001,26.240000000000002,0.8363343187315238
2018-02-28,Wk 35,Forwards,Back Row,3aeea,3425.98563,587.92,9.87,0.7202364955657081
2018-03-19,Wk 38,Forwards,Back Row,3aeea,5289.68079,903.74,25.220000000000002,0.7965600644987907
2018-03-23,Wk 38,Forwards,Back Row,3aeea,3019.46856,638.49,14.85,0.7546358505778016
2018-03-25,Wk 38,Forwards,Back Row,3aeea,6209.69617,1162.34001,79.25,0.9674818597151303
2018-03-27,Wk 39,Forwards,Back Row,3aeea,2404.37915,825.32,115.57,0.8406342381080355
2018-03-30,Wk 39,Forwards,Back Row,3aeea,4347.32505,566.47,0,0.6181134103735555
2018-04-02,Wk 40,Forwards,Back Row,3aeea,5506.39832,1016.5200000000001,35.12,0.8083848427841978
2018-04-05,Wk 40,Forwards,Back Row,3aeea,3267.97283,542.87,54.59,0.8847084117172803
2018-04-06,Wk 40,Forwards,Back Row,3aeea,2811.86811,509.01000000000005,0,0.6783122816447191
2018-04-09,Wk 41,Forwards,Back Row,3aeea,5704.1814,943.08,8.89,0.7288363343187315
2018-04-12,Wk 41,Forwards,Back Row,3aeea,1149.1594,49.27,0,0.5600644987906477
2018-04-13,Wk 41,Forwards,Back Row,3aeea,3701.99116,851.21,85.78,0.8825584520290245
2018-04-19,Wk 42,Forwards,Back Row,3aeea,4620.815930000001,744.21,4.640000000000001,0.7245364149422199
2018-04-20,Wk 42,Forwards,Back Row,3aeea,2958.38317,656.17999,19.24,0.7729105079279763
2018-04-23,Wk 43,Forwards,Back Row,3aeea,2820.13848,683.28,33.11,0.7535608707336737
2018-04-24,Wk 43,Forwards,Back Row,3aeea,2397.88485,249.66000000000003,0,0.6858371405536146
2018-04-26,Wk 43,Forwards,Back Row,3aeea,2869.04536,436.59000000000003,15.77,0.7653856490190809
2018-04-27,Wk 43,Forwards,Back Row,3aeea,3461.4271099999996,540.94,122.49000000000001,0.8954582101585595
2018-04-30,Wk 44,Forwards,Back Row,3aeea,3340.4748799999998,563.8,25.79,0.7707605482397205
2018-05-01,Wk 44,Forwards,Back Row,3aeea,2676.66133,453.73,23.25,0.8083848427841978
2018-05-03,Wk 44,Forwards,Back Row,3aeea,3981.69219,866.29,165.76,0.9760816984681537
2018-05-14,Wk 47,Forwards,Back Row,3aeea,3419.94019,1451.98001,254.19,0.8126847621607094
2018-05-15,Wk 47,Forwards,Back Row,3aeea,3225.03418,1310.76999,76.08,0.8395592582639075
2018-05-17,Wk 47,Forwards,Back Row,3aeea,3474.26025,1460.96,370.43,0.8202096210696049
2017-07-03,Wk 01,Forwards,Back Row,405f7,3718.1842,1499.43001,244.62,0.8558323172501887
2017-07-07,Wk 01,Forwards,Back Row,405f7,4259.20766,303.82,36.730000000000004,0.7548046217267608
2017-07-11,Wk 02,Forwards,Back Row,405f7,3033.97081,184.03,229.22,0.9104104975904315
2017-07-13,Wk 02,Forwards,Back Row,405f7,5256.27572,1660.02,194.83,0.8221564187423794
2017-07-14,Wk 02,Forwards,Back Row,405f7,3203.09903,125.31,120.06,0.8860245021192592
2017-07-17,Wk 03,Forwards,Back Row,405f7,4934.05518,1425.0600000000002,337.71000000000004,0.9870521976426871
2017-07-20,Wk 03,Forwards,Back Row,405f7,6288.57569,1408.91,269.20000000000005,0.892991929396737
2017-07-21,Wk 03,Forwards,Back Row,405f7,3138.76614,120.41,0,0.6282296928525809
2017-07-24,Wk 04,Forwards,Back Row,405f7,6086.77855,1741.4999999999998,342.06,0.9150554491087499
2017-07-25,Wk 04,Forwards,Back Row,405f7,5846.5858,530.66,235.72000000000003,0.9475701097369796
2017-07-27,Wk 04,Forwards,Back Row,405f7,5782.6784800000005,1187.2099999999998,284.57,0.9649886779306742
2017-07-28,Wk 04,Forwards,Back Row,405f7,4544.70136,695.69,82.86,0.924345352145387
2017-07-31,Wk 05,Forwards,Back Row,405f7,4816.75018,804.9799999999999,112.6,0.8291238460198572
2017-08-01,Wk 05,Forwards,Back Row,405f7,1456.41016,32.71,0,0.5109446670150382
2017-08-07,Wk 06,Forwards,Back Row,405f7,3745.47934,755.76,219.37,0.9011205945537943
2017-08-08,Wk 06,Forwards,Back Row,405f7,3345.19452,262.86,36.45,0.7815130929570924
2017-08-12,Wk 06,Forwards,Back Row,405f7,3780.50733,808.6,370.65000000000003,0.9231841142658074
2017-08-14,Wk 07,Forwards,Back Row,405f7,3856.5495499999997,820.3199999999999,157.5,0.9382802067003426
2017-08-15,Wk 07,Forwards,Back Row,405f7,3623.51945,607.3000000000001,103.19,0.7489984323288627
2017-08-17,Wk 07,Forwards,Back Row,405f7,668.37451,0,0,0.29843813505196537
2017-08-21,Wk 08,Forwards,Back Row,405f7,3590.80631,577.9300000000001,45.67,0.8639609824072462
2017-08-22,Wk 08,Forwards,Back Row,405f7,3332.56534,547.5,243.78999999999996,0.9080880218312722
2017-08-24,Wk 08,Forwards,Back Row,405f7,4141.65015,1048.13999,122.47,0.8639609824072462
2017-08-28,Wk 09,Forwards,Back Row,405f7,3161.68666,776.0799999999999,206.60999999999999,0.9870521976426871
2017-08-29,Wk 09,Forwards,Back Row,405f7,3691.205,404.82,45.56,0.8662834581664054
2017-08-31,Wk 09,Forwards,Back Row,405f7,2186.07031,319.74,45.85,0.8477036520931313
2017-09-01,Wk 09,Forwards,Back Row,405f7,7198.73902,1712.05001,282.10999999999996,0.8976368809150556
2017-09-05,Wk 10,Forwards,Back Row,405f7,4369.85585,1149.7,445.85,0.933635255182024
2017-09-06,Wk 10,Forwards,Back Row,405f7,3376.2445399999997,575.32,21.47,0.7710619520408756
2017-09-08,Wk 10,Forwards,Back Row,405f7,3613.16489,509.49999999999994,153.29,0.8720896475643036
2017-09-10,Wk 10,Forwards,Back Row,405f7,6426.59412,1258.18,237.86999999999998,0.9104104975904315
2017-09-14,Wk 11,Forwards,Back Row,405f7,2414.64121,387.65,38.27,0.7513209080880219
2017-09-15,Wk 11,Forwards,Back Row,405f7,3881.80554,936.9099999999999,173.42999999999998,0.9545375370144575
2017-09-18,Wk 12,Forwards,Back Row,405f7,5399.80441,1180.37,217.99,0.9127329733495908
2017-09-19,Wk 12,Forwards,Back Row,405f7,1700.49811,568.98001,188.91,0.8302850838994369
2017-09-21,Wk 12,Forwards,Back Row,405f7,2547.9661300000002,425.65,29.950000000000003,0.8558323172501887
2017-09-22,Wk 12,Forwards,Back Row,405f7,2532.41309,611.6200100000001,170.62,0.9475701097369796
2017-09-27,Wk 13,Forwards,Back Row,405f7,3661.70861,740.25,53.6,0.8000928990303664
2017-09-28,Wk 13,Forwards,Back Row,405f7,1764.08969,156.36,0,0.5736515125123383
2017-09-29,Wk 13,Forwards,Back Row,405f7,3148.90256,558.67,718.82998,0.8674446960459851
2017-10-02,Wk 14,Forwards,Back Row,405f7,4601.7979700000005,982.03001,277.37,0.9789235324856297
2017-10-03,Wk 14,Forwards,Back Row,405f7,3798.56261,622.9599999999999,151.41,0.8697671718051444
2017-10-05,Wk 14,Forwards,Back Row,405f7,3788.4077799999995,673.99,124.72,0.8477036520931313
2017-10-07,Wk 14,Forwards,Back Row,405f7,6913.68164,1676.32,195.60999999999999,0.9498925854961389
2017-10-09,Wk 15,Forwards,Back Row,405f7,4491.7315,930.17,181.44000000000003,0.9150554491087499
2017-10-10,Wk 15,Forwards,Back Row,405f7,3507.01678,664.5200000000001,79.49,0.8082215641874239
2017-10-14,Wk 15,Forwards,Back Row,405f7,5938.68396,1446.37999,211.38,0.8511873657318703
2017-10-17,Wk 16,Forwards,Back Row,405f7,3396.64433,571.3899999999999,76.22,0.8500261278522906
2017-10-19,Wk 16,Forwards,Back Row,405f7,1717.09427,201.23,485.90001,0.9138942112291704
2017-10-20,Wk 16,Forwards,Back Row,405f7,4282.16504,493.82999,95.06,0.8500261278522906
2017-10-23,Wk 17,Forwards,Back Row,405f7,3417.8549900000003,749.8599999999999,157.92000000000002,0.8627997445276665
2017-10-24,Wk 17,Forwards,Back Row,405f7,3975.4756500000003,698.42,45.849999999999994,0.804737850548685
2017-10-26,Wk 17,Forwards,Back Row,405f7,3312.79462,390.53999999999996,9.54,0.7710619520408756
2017-10-28,Wk 17,Forwards,Back Row,405f7,7208.00365,1862.80001,182.27,0.9289903036637056
2017-11-06,Wk 19,Forwards,Back Row,405f7,4907.140740000001,823.79,116.84,0.8593160308889277
2017-11-07,Wk 19,Forwards,Back Row,405f7,5284.50794,988.0999999999999,522.0599900000001,0.814027753585322
2017-11-09,Wk 19,Forwards,Back Row,405f7,5201.02217,1147.89,710.12999,0.8837020263601
2017-11-10,Wk 19,Forwards,Back Row,405f7,3792.24632,775.25,233.91000000000003,0.8418974626952331
2017-11-13,Wk 20,Forwards,Back Row,405f7,4568.14354,1091.73,233.91,0.8906694536375777
2017-11-14,Wk 20,Forwards,Back Row,405f7,4847.5633,713.24,79,0.9046043081925333
2017-11-16,Wk 20,Forwards,Back Row,405f7,4115.2590199999995,886.77,184.70999999999998,0.8941531672763167
2017-11-18,Wk 20,Forwards,Back Row,405f7,6734.51941,1680.64,241.3,0.9057655460721129
2017-11-20,Wk 21,Forwards,Back Row,405f7,4134.41234,914.08,95.15,0.826801370260698
2017-11-21,Wk 21,Forwards,Back Row,405f7,4371.3421499999995,907.03,600.10999,0.9185391627474889
2017-11-23,Wk 21,Forwards,Back Row,405f7,4575.12382,951.71,170.85,0.8418974626952331
2017-11-25,Wk 21,Forwards,Back Row,405f7,5669.35235,1179.55999,139.15,0.870928409684724
2017-11-27,Wk 22,Forwards,Back Row,405f7,2309.2448,347.45,4.66,0.7037101550252569
2017-11-28,Wk 22,Forwards,Back Row,405f7,3515.6420799999996,717.7400000000001,180.16,0.9080880218312722
2017-11-30,Wk 22,Forwards,Back Row,405f7,1926.25771,434.40999999999997,130.74,0.8639609824072462
2017-12-01,Wk 22,Forwards,Back Row,405f7,4052.86792,1003.35999,142.22000000000003,0.8953144051558962
2017-12-05,Wk 23,Forwards,Back Row,405f7,2189.8920900000003,520.57001,385.88999,0.8128665157057424
2017-12-07,Wk 23,Forwards,Back Row,405f7,3265.0932199999997,795.40998,611.73,0.8593160308889277
2017-12-08,Wk 23,Forwards,Back Row,405f7,2677.4261500000002,526.9300000000001,3.76,0.7339023398943274
2017-12-14,Wk 24,Forwards,Back Row,405f7,5054.58203,1531.4199899999999,253.07,0.8453811763339721
2017-12-15,Wk 24,Forwards,Back Row,405f7,3975.5962099999997,1007.5500100000002,35.7,0.7826743308366719
2017-12-18,Wk 25,Forwards,Back Row,405f7,5109.332899999999,1225.6499999999999,148.77999999999997,0.9417639203390814
2017-12-19,Wk 25,Forwards,Back Row,405f7,3319.06469,685.4200000000001,94.95,0.9498925854961389
2017-12-21,Wk 25,Forwards,Back Row,405f7,1745.8734,391.77,113.98,0.8407362248156536
2017-12-22,Wk 25,Forwards,Back Row,405f7,7405.30787,1758.37001,221.35999999999999,0.9011205945537943
2017-12-26,Wk 26,Forwards,Back Row,405f7,4701.20383,1027.34,202.54000000000002,0.8674446960459851
2017-12-27,Wk 26,Forwards,Back Row,405f7,3017.44366,388.19000000000005,13.74,0.8151889914649015
2017-12-29,Wk 26,Forwards,Back Row,405f7,1575.79212,218.49,81.24000000000001,0.8616385066480869
2017-12-30,Wk 26,Forwards,Back Row,405f7,5213.79919,1276.6699800000001,101.52000000000001,0.9406026824595018
2018-01-01,Wk 27,Forwards,Back Row,405f7,4817.54993,1142.3899999999999,179.8,0.8732508854438832
2018-01-02,Wk 27,Forwards,Back Row,405f7,2901.25485,392.85,30.490000000000002,0.8291238460198572
2018-01-04,Wk 27,Forwards,Back Row,405f7,1379.8745,290.19,35.589999999999996,0.7977704232712072
2018-01-05,Wk 27,Forwards,Back Row,405f7,6848.11133,1413.13002,139.16,0.9080880218312722
2018-01-09,Wk 28,Forwards,Back Row,405f7,2383.8772,612.97,396.46999,0.8627997445276665
2018-01-11,Wk 28,Forwards,Back Row,405f7,3879.50835,649.7,244.18,0.9057655460721129
2018-01-13,Wk 28,Forwards,Back Row,405f7,4448.3816,904.02,176.21,0.902281832433374
2018-01-22,Wk 30,Forwards,Back Row,405f7,4446.74345,1156.24,288.9,0.8895082157579981
2018-01-23,Wk 30,Forwards,Back Row,405f7,2721.95865,432.03000000000003,128.47,0.8395749869360739
2018-01-25,Wk 30,Forwards,Back Row,405f7,4456.25025,952.76,112.14,0.8558323172501887
2018-01-27,Wk 30,Forwards,Back Row,405f7,6606.76172,1253.63999,218.04999999999998,0.9255065900249666
2018-01-29,Wk 31,Forwards,Back Row,405f7,2395.80568,553.12,79.73,0.8105440399465832
2018-02-01,Wk 31,Forwards,Back Row,405f7,4861.3592,962.1899999999999,534.62,0.8639609824072462
2018-02-05,Wk 32,Forwards,Back Row,405f7,4451.7017,1282.71,141.7,0.8686059339255647
2018-02-06,Wk 32,Forwards,Back Row,405f7,2795.36838,308.72,49.94,0.8244788945015387
2018-02-10,Wk 32,Forwards,Back Row,405f7,5773.35938,1443.60001,153.28,0.99982581431806306
2018-02-13,Wk 33,Forwards,Back Row,405f7,3221.038,458.29999999999995,47.699999999999996,0.8244788945015387
2018-02-15,Wk 33,Forwards,Back Row,405f7,3557.0242200000002,800.1700000000001,108.82000000000001,0.8895082157579981
2018-02-17,Wk 33,Forwards,Back Row,405f7,2441.8111,671.47,74.55,0.8395749869360739
2018-02-21,Wk 34,Forwards,Back Row,405f7,1440.34912,604.93001,132.84,0.8860245021192592
2018-02-23,Wk 34,Forwards,Back Row,405f7,4143.17158,968.7599999999999,117.88999999999999,0.8384137490564942
2018-02-25,Wk 34,Forwards,Back Row,405f7,6037.84399,1244.0000099999997,133.09,0.8128665157057424
2018-03-04,Wk 35,Forwards,Back Row,405f7,1852.71204,464.56998999999996,2.7,0.713000058061894
2018-03-06,Wk 36,Forwards,Back Row,405f7,3149.99756,983.0899900000001,44.09,0.766417000522557
2018-03-12,Wk 37,Forwards,Back Row,405f7,2953.08521,935.2299800000001,133.32999999999998,0.8987981187946351
2018-03-14,Wk 37,Forwards,Back Row,405f7,2135.56909,417.33,273.59000000000003,0.9185391627474889
2018-03-16,Wk 37,Forwards,Back Row,405f7,3372.26318,902.6600000000001,356.73999,0.8697671718051444
2018-03-28,Wk 39,Forwards,Back Row,405f7,2071.64502,512.19,115.86,0.7849968065958312
2018-03-30,Wk 39,Forwards,Back Row,405f7,2553.5127,617.66999,279.63000999999997,0.8465424142135517
2018-03-31,Wk 39,Forwards,Back Row,405f7,1375,310.08,13.85,0.7989316611507867
2018-04-02,Wk 40,Forwards,Back Row,405f7,3378.4360399999996,855.8000000000001,145.02,0.9324740173024444
2018-04-03,Wk 40,Forwards,Back Row,405f7,634.4497200000001,56.91,0,0.577135226151077
2018-04-07,Wk 40,Forwards,Back Row,405f7,3677.54517,807.0300199999999,72.24,0.892991929396737
2018-04-09,Wk 41,Forwards,Back Row,405f7,2721.58853,524.23,39.65,0.8860245021192592
2018-04-10,Wk 41,Forwards,Back Row,405f7,2164.46448,670.63,38.9,0.8070603263078442
2018-04-12,Wk 41,Forwards,Back Row,405f7,3169.4093700000003,552.9000000000001,51.400000000000006,0.804737850548685
2018-04-14,Wk 41,Forwards,Back Row,405f7,7022.55188,1257.48999,100.04,0.9138942112291704
2018-04-17,Wk 42,Forwards,Back Row,405f7,2895.59711,571.01,52.16,0.968472391569413
2018-04-20,Wk 42,Forwards,Back Row,405f7,3590.48742,1113.24,67.13,0.8883469778784185
2018-04-23,Wk 43,Forwards,Back Row,405f7,3076.9659,687.8299999999999,133.19,0.8511873657318703
2018-04-24,Wk 43,Forwards,Back Row,405f7,2653.02015,508.88,41.4,0.9138942112291704
2018-04-26,Wk 43,Forwards,Back Row,405f7,3237.74446,628.69,76.1,0.7908029959937293
2018-04-27,Wk 43,Forwards,Back Row,405f7,1028.66528,186.01,0,0.6979039656273588
2018-04-28,Wk 43,Forwards,Back Row,405f7,7110.74829,1655.9299999999998,146.60999999999999,0.8686059339255647
2018-04-30,Wk 44,Forwards,Back Row,405f7,3522.3830199999998,781.44,95.36,0.8035766126691053
2018-05-01,Wk 44,Forwards,Back Row,405f7,2765.53746,484.64,25.7,0.804737850548685
2018-05-03,Wk 44,Forwards,Back Row,405f7,2712.94344,562.44,140.59,0.892991929396737
2018-05-05,Wk 44,Forwards,Back Row,405f7,6163.8236,1065.70999,152.98,0.9359577309411834
2017-07-03,Wk 01,Backs,Wing,40ec0,4289.32129,1427.98001,282.99999,0.8007233636409303
2017-07-04,Wk 01,Backs,Wing,40ec0,7101.56768,1249.0100000000002,159.97,0.8650223539458481
2017-07-07,Wk 01,Backs,Wing,40ec0,4277.29055,442.35,67.53999999999999,0.8740643994574772
2017-07-11,Wk 02,Backs,Wing,40ec0,2829.6539,203.03,70.51,0.7555131360827849
2017-07-14,Wk 02,Backs,Wing,40ec0,3174.3281700000002,187.94,86.68,0.8248354850052746
2017-07-18,Wk 03,Backs,Wing,40ec0,5244.60348,688.32,261.5,0.8871251318631637
2017-07-20,Wk 03,Backs,Wing,40ec0,8022.18514,1648.31999,293.98,0.9574521525091676
2017-07-21,Wk 03,Backs,Wing,40ec0,4109.0872,287.15000000000003,9.2,0.7273823278243834
2017-07-24,Wk 04,Backs,Wing,40ec0,9447.64345,1847.23,302.74,0.8740643994574772
2017-07-25,Wk 04,Backs,Wing,40ec0,7206.51563,858,328.86,0.9152559401215652
2017-07-27,Wk 04,Backs,Wing,40ec0,7772.20518,1549.3500099999999,236.67000000000002,0.8831064449691063
2017-07-28,Wk 04,Backs,Wing,40ec0,5279.31088,661.57,47.87,0.9052092228864218
2017-07-31,Wk 05,Backs,Wing,40ec0,5163.8600400000005,798.38,93.53000000000002,0.8800924297985633
2017-08-01,Wk 05,Backs,Wing,40ec0,4821.51803,602.1,45.31,0.7725925553825288
2017-08-12,Wk 06,Backs,Wing,40ec0,5138.22412,1319.50003,557.84998,0.9303260159742803
2017-08-14,Wk 07,Backs,Wing,40ec0,4535.3412100000005,871.8199999999999,122.67999999999999,0.8268448284523032
2017-08-15,Wk 07,Backs,Wing,40ec0,4775.92756,592.7900000000001,22.69,0.7484804340181845
2017-08-18,Wk 07,Backs,Wing,40ec0,6667.47681,1148.45,200.82999999999998,0.9514241221680816
2017-08-21,Wk 08,Backs,Wing,40ec0,4602.41461,628.52,51.410000000000004,0.834882202240418
2017-08-22,Wk 08,Backs,Wing,40ec0,5065.81213,835.1700000000001,221.33000000000004,0.9052092228864218
2017-08-24,Wk 08,Backs,Wing,40ec0,6953.34937,1054.91999,194.43,0.9152559401215652
2017-08-28,Wk 09,Backs,Wing,40ec0,2669.5592,430.53,249.77,0.961470839403225
2017-08-29,Wk 09,Backs,Wing,40ec0,4919.28707,664.58,28.17,0.8519616215401618
2017-08-31,Wk 09,Backs,Wing,40ec0,3184.3473,447.42,54.739999999999995,0.7756065705530718
2017-09-01,Wk 09,Backs,Wing,40ec0,8565.65929,1615.65,354.04,0.9423820766564526
2017-09-05,Wk 10,Backs,Wing,40ec0,4074.6664,904.67,233.96,0.9474054352740242
2017-09-06,Wk 10,Backs,Wing,40ec0,5999.26276,932.49,82.99000000000001,0.805746722258502
2017-09-08,Wk 10,Backs,Wing,40ec0,4513.4933,627.0799999999999,89.72,0.7987140201939017
2017-09-10,Wk 10,Backs,Wing,40ec0,501.61011,163.98000000000002,35.54,0.7535037926357563
2017-09-11,Wk 11,Backs,Wing,40ec0,3474.87086,827.02,51.79,0.8690410408399056
2017-09-12,Wk 11,Backs,Wing,40ec0,4108.24527,1045.05999,68.22,0.8117747525995881
2017-09-14,Wk 11,Backs,Wing,40ec0,4715.87882,963.2299999999999,85.92,0.9092279097804793
2017-09-15,Wk 11,Backs,Wing,40ec0,548.29102,81.41,233.78000000000003,0.952428793891596
2017-09-18,Wk 12,Backs,Wing,40ec0,6181.63185,976.5699999999999,374.3399999999999,0.9413774049329381
2017-09-19,Wk 12,Backs,Wing,40ec0,4607.6117,609.52,28.060000000000002,0.7504897774652132
2017-09-21,Wk 12,Backs,Wing,40ec0,4065.26123,231.47,57.489999999999995,0.8810971015220777
2017-09-22,Wk 12,Backs,Wing,40ec0,1854.81897,288.52,118.56,0.9413774049329381
2017-09-25,Wk 13,Backs,Wing,40ec0,5825.57725,896.97,167.61,0.9273120008037374
2017-09-27,Wk 13,Backs,Wing,40ec0,5829.06702,934.8599999999999,136.53,0.9021952077158789
2017-09-28,Wk 13,Backs,Wing,40ec0,2389.7782,81.92,0,0.5977796754910333
2017-09-29,Wk 13,Backs,Wing,40ec0,692.67621,147.20000000000002,25.25,0.8409102325815039
2017-10-02,Wk 14,Backs,Wing,40ec0,6188.34727,785.5699999999999,507.45000000000005,0.9695082131913397
2017-10-03,Wk 14,Backs,Wing,40ec0,6566.00138,1177.09,121.52000000000001,0.8921484904807355
2017-10-05,Wk 14,Backs,Wing,40ec0,5351.46591,810.1899999999999,129.54,0.8831064449691063
2017-10-07,Wk 14,Backs,Wing,40ec0,4762.89648,926.8500100000001,362.53999999999996,0.9604661676797107
2017-10-09,Wk 15,Backs,Wing,40ec0,5298.6429100000005,827.1400000000001,148.73000000000002,0.9062138946099362
2017-10-10,Wk 15,Backs,Wing,40ec0,5254.61941,849.52,172.42,0.8991811925453357
2017-10-12,Wk 15,Backs,Wing,40ec0,3536.9970200000002,526.39,23.85,0.7725925553825288
2017-10-16,Wk 16,Backs,Wing,40ec0,5120.55862,1213.3,176.32000000000002,0.9353493745918522
2017-10-17,Wk 16,Backs,Wing,40ec0,5849.4439,1005,204.03000000000003,0.952428793891596
2017-10-19,Wk 16,Backs,Wing,40ec0,3474.61703,443.6,37.73,0.7585271512533279
2017-10-23,Wk 17,Backs,Wing,40ec0,7353.03039,1594.68002,246.64,0.8991811925453357
2017-10-26,Wk 17,Backs,Wing,40ec0,4296.64428,453.36,32.25,0.8318681870698749
2017-10-27,Wk 17,Backs,Wing,40ec0,2045.0790299999999,365.37,16.369999999999997,0.7987140201939017
2017-10-28,Wk 17,Backs,Wing,40ec0,1683.59412,402.59000000000003,55.67,0.984578289044055
2017-10-30,Wk 18,Backs,Wing,40ec0,6276.7323799999995,887.35,223.78,0.9242979856331943
2017-10-31,Wk 18,Backs,Wing,40ec0,5845.98618,1071.29,63.400000000000006,0.8178027829406742
2017-11-02,Wk 18,Backs,Wing,40ec0,3406.34649,687.5500000000001,96.00999999999999,0.7846486160647008
2017-11-03,Wk 18,Backs,Wing,40ec0,6179.31519,1028.53,145.43,0.9303260159742803
2017-11-06,Wk 19,Backs,Wing,40ec0,5471.78869,888.55,87.66,0.8358868739639324
2017-11-07,Wk 19,Backs,Wing,40ec0,6018.54601,820.47,54.589999999999996,0.8017280353644447
2017-11-09,Wk 19,Backs,Wing,40ec0,4961.89896,633.38,194.60000000000002,0.9775455869794545
2017-11-10,Wk 19,Backs,Wing,40ec0,4107.76707,633.1199999999999,102.07000000000001,0.9363540463153665
2017-11-12,Wk 19,Backs,Wing,40ec0,7203.02063,1385.63998,171.69,0.8891344753101924
2017-11-14,Wk 20,Backs,Wing,40ec0,4461.42029,614.59,96.15,0.8549756367107048
2017-11-16,Wk 20,Backs,Wing,40ec0,4607.693359999999,728.77,59.97,0.885115788416135
2017-11-18,Wk 20,Backs,Wing,40ec0,2518.83087,544.35001,66.74000000000001,0.8489476063696186
2017-11-20,Wk 21,Backs,Wing,40ec0,4803.76747,747.81,150.86,0.9393680614859095
2017-11-21,Wk 21,Backs,Wing,40ec0,5224.70069,867.36,144.09,0.9001858642688503
2017-11-23,Wk 21,Backs,Wing,40ec0,5548.7909899999995,1101.75,147.97,0.885115788416135
2017-11-27,Wk 22,Backs,Wing,40ec0,4719.9928199999995,542.27,70.81,0.9544381373386246
2017-11-28,Wk 22,Backs,Wing,40ec0,3084.71986,390.01,51.269999999999996,0.8017280353644447
2017-11-30,Wk 22,Backs,Wing,40ec0,2940.58248,599.28,136.51999999999998,0.8750690711809916
2017-12-01,Wk 22,Backs,Wing,40ec0,1043.26941,431.87001,68.91000000000001,0.7926859898528156
2017-12-04,Wk 23,Backs,Wing,40ec0,6355.8965,1279.3,170.88,0.8720550560104485
2017-12-07,Wk 23,Backs,Wing,40ec0,5369.77804,871.73,86.62,0.8800924297985633
2017-12-09,Wk 23,Backs,Wing,40ec0,7269.17469,1463.26999,255.6,0.8499522780931331
2017-12-18,Wk 25,Backs,Wing,40ec0,5790.65737,989.63,432.11,0.8921484904807355
2017-12-19,Wk 25,Backs,Wing,40ec0,6697.19839,1324.24,113.56,0.8429195760285327
2017-12-26,Wk 26,Backs,Wing,40ec0,5429.53065,902.8299999999999,190.06,0.9072185663334504
2017-12-27,Wk 26,Backs,Wing,40ec0,5600.97267,1117.54,396.73999999999995,0.9474054352740242
2017-12-29,Wk 26,Backs,Wing,40ec0,6907.71469,1784.2,151.42,0.8539709649871904
2017-12-31,Wk 26,Backs,Wing,40ec0,7278.98669,1431.69,325.56,0.8660270256693624
2018-01-01,Wk 27,Backs,Wing,40ec0,5153.400479999999,866.79,43.43,0.8288541718993319
2018-01-02,Wk 27,Backs,Wing,40ec0,4996.723480000001,797.97,47.07,0.8107700808760737
2018-01-04,Wk 27,Backs,Wing,40ec0,4345.62663,445.54999999999995,26.05,0.8007233636409303
2018-01-05,Wk 27,Backs,Wing,40ec0,603.6095,352.46999999999997,117.09,0.9273120008037374
2018-01-08,Wk 28,Backs,Wing,40ec0,5489.9203099999995,1277.82,172.91,0.9142512683980509
2018-01-09,Wk 28,Backs,Wing,40ec0,3877.27401,690.21,173.64000000000001,0.8800924297985633
2018-01-11,Wk 28,Backs,Wing,40ec0,5507.55044,977.7099999999999,163.32,0.8951625056512784
2018-01-13,Wk 28,Backs,Wing,40ec0,7266.78393,1371.24002,459.6,0.9996483648967699
2018-01-15,WK 29,Backs,Wing,40ec0,3536.0476500000004,664.39,70.77,0.8429195760285327
2018-01-16,WK 29,Backs,Wing,40ec0,3791.4936399999997,582.48,133.58,0.9011905359923645
2018-01-18,WK 29,Backs,Wing,40ec0,4957.37104,1005.23,209.32,0.9092279097804793
2018-01-20,WK 29,Backs,Wing,40ec0,4607.95556,730.69,172.87,0.8429195760285327
